id,brand,price,start_time,start_day,end_time,end_day,trip_time,destination,checked_baggage,hand_luggage,crawl_date
HAN0870,Vietnam Airlines,3.868.063 VND/khách,11:00,03 thg 5,13:05,03 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0892,Vietnam Airlines,3.868.063 VND/khách,12:00,03 thg 5,14:05,03 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1037,Vietnam Airlines,3.868.063 VND/khách,16:30,03 thg 5,18:35,03 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1039,Vietnam Airlines,3.868.063 VND/khách,16:40,03 thg 5,18:45,03 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1062,Vietnam Airlines,3.868.063 VND/khách,16:50,03 thg 5,18:55,03 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1161,Vietnam Airlines,3.868.063 VND/khách,20:00,03 thg 5,22:05,03 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1185,Vietnam Airlines,3.868.063 VND/khách,20:30,03 thg 5,22:35,03 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1201,Vietnam Airlines,3.868.063 VND/khách,21:00,03 thg 5,23:05,03 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1224,Vietnam Airlines,3.868.063 VND/khách,22:00,03 thg 5,00:05,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1249,Vietnam Airlines,3.868.063 VND/khách,23:00,03 thg 5,01:05,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0139,VietJet Air,3.123.173 VND/khách,05:00,04 thg 5,07:10,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0181,VietJet Air,3.123.173 VND/khách,06:15,04 thg 5,08:25,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0209,VietJet Air,3.123.173 VND/khách,07:10,04 thg 5,09:20,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0672,VietJet Air,3.123.173 VND/khách,22:10,04 thg 5,00:20,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0701,VietJet Air,3.123.173 VND/khách,23:35,04 thg 5,01:45,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0160,VietJet Air,3.142.125 VND/khách,06:00,04 thg 5,08:10,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN1284,Vietravel Airlines,3.288.699 VND/khách,05:45,04 thg 5,07:55,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0232,VietJet Air,3.412.448 VND/khách,07:30,04 thg 5,09:40,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0253,VietJet Air,3.412.448 VND/khách,08:10,04 thg 5,10:20,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0634,VietJet Air,3.412.448 VND/khách,20:50,04 thg 5,23:00,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0646,VietJet Air,3.412.448 VND/khách,21:00,04 thg 5,23:10,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0591,VietJet Air,3.668.805 VND/khách,20:05,04 thg 5,22:10,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0280,VietJet Air,3.668.805 VND/khách,09:20,04 thg 5,11:30,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0343,VietJet Air,3.668.805 VND/khách,11:25,04 thg 5,13:35,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0352,VietJet Air,3.668.805 VND/khách,12:10,04 thg 5,14:20,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0370,VietJet Air,3.668.805 VND/khách,12:25,04 thg 5,14:35,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0401,VietJet Air,3.668.805 VND/khách,13:10,04 thg 5,15:20,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0481,VietJet Air,3.668.805 VND/khách,16:50,04 thg 5,19:00,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0501,VietJet Air,3.668.805 VND/khách,17:20,04 thg 5,19:30,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0525,VietJet Air,3.668.805 VND/khách,18:45,04 thg 5,20:55,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0322,VietJet Air,3.687.758 VND/khách,10:25,04 thg 5,12:35,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0020,Bamboo Airways,3.714.668 VND/khách,08:30,04 thg 5,10:40,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 20 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0417,VietJet Air,3.727.658 VND/khách,14:05,04 thg 5,16:10,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0432,VietJet Air,3.727.658 VND/khách,15:25,04 thg 5,17:35,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0459,VietJet Air,3.727.658 VND/khách,16:05,04 thg 5,18:15,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0549,VietJet Air,3.727.658 VND/khách,19:40,04 thg 5,21:50,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0570,VietJet Air,3.727.658 VND/khách,20:00,04 thg 5,22:10,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0612,VietJet Air,3.727.658 VND/khách,20:30,04 thg 5,22:40,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0002,Bamboo Airways,3.807.193 VND/khách,05:25,04 thg 5,07:35,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 20 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0028,Bamboo Airways,3.807.193 VND/khách,10:40,04 thg 5,12:50,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 20 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0100,Bamboo Airways,3.807.193 VND/khách,19:55,04 thg 5,22:05,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 20 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0107,Bamboo Airways,3.807.193 VND/khách,21:05,04 thg 5,23:15,04 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 20 kg,Hành lý xách tay 7 kg,19-04-2025
HAN1275,Vietnam Airlines,3.860.290 VND/khách,23:40,04 thg 5,01:50,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0742,Vietnam Airlines,3.868.063 VND/khách,05:05,04 thg 5,07:10,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0746,Vietnam Airlines,3.868.063 VND/khách,06:00,04 thg 5,08:05,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0778,Vietnam Airlines,3.868.063 VND/khách,07:00,04 thg 5,09:05,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0799,Vietnam Airlines,3.868.063 VND/khách,08:00,04 thg 5,10:05,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0822,Vietnam Airlines,3.868.063 VND/khách,09:00,04 thg 5,11:05,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0843,Vietnam Airlines,3.868.063 VND/khách,10:00,04 thg 5,12:05,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0893,Vietnam Airlines,3.868.063 VND/khách,12:00,04 thg 5,14:05,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0910,Vietnam Airlines,3.868.063 VND/khách,12:05,04 thg 5,14:10,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0934,Vietnam Airlines,3.868.063 VND/khách,13:45,04 thg 5,15:50,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0939,Vietnam Airlines,3.868.063 VND/khách,13:50,04 thg 5,15:55,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0947,Vietnam Airlines,3.868.063 VND/khách,14:00,04 thg 5,16:05,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0990,Vietnam Airlines,3.868.063 VND/khách,15:00,04 thg 5,17:05,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1040,Vietnam Airlines,3.868.063 VND/khách,16:40,04 thg 5,18:45,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1093,Vietnam Airlines,3.868.063 VND/khách,18:00,04 thg 5,20:05,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1136,Vietnam Airlines,3.868.063 VND/khách,19:30,04 thg 5,21:35,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1140,Vietnam Airlines,3.868.063 VND/khách,19:35,04 thg 5,21:40,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1162,Vietnam Airlines,3.868.063 VND/khách,20:00,04 thg 5,22:05,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1186,Vietnam Airlines,3.868.063 VND/khách,20:30,04 thg 5,22:35,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1202,Vietnam Airlines,3.868.063 VND/khách,21:00,04 thg 5,23:05,04 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1225,Vietnam Airlines,3.868.063 VND/khách,22:00,04 thg 5,00:05,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1251,Vietnam Airlines,3.868.063 VND/khách,23:00,04 thg 5,01:05,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1274,Vietnam Airlines,3.868.063 VND/khách,23:40,04 thg 5,01:45,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0702,VietJet Air,1.736.648 VND/khách,23:35,05 thg 5,01:45,06 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0673,VietJet Air,1.758.593 VND/khách,22:10,05 thg 5,00:20,06 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN1203,Vietnam Airlines,1.959.039 VND/khách,21:00,05 thg 5,23:05,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1252,Vietnam Airlines,1.970.028 VND/khách,23:00,05 thg 5,01:05,06 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0613,VietJet Air,2.018.354 VND/khách,20:30,05 thg 5,22:40,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0592,VietJet Air,2.032.905 VND/khách,20:05,05 thg 5,22:10,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0526,VietJet Air,2.032.905 VND/khách,18:45,05 thg 5,20:55,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0550,VietJet Air,2.032.905 VND/khách,19:40,05 thg 5,21:50,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0571,VietJet Air,2.032.905 VND/khách,20:00,05 thg 5,22:10,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0647,VietJet Air,2.032.905 VND/khách,21:00,05 thg 5,23:10,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0972,Vietnam Airlines,2.206.481 VND/khách,14:30,05 thg 5,16:35,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1010,Vietnam Airlines,2.206.481 VND/khách,15:50,05 thg 5,17:55,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1163,Vietnam Airlines,2.206.481 VND/khách,20:00,05 thg 5,22:05,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1226,Vietnam Airlines,2.206.481 VND/khách,22:00,05 thg 5,00:05,06 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0482,VietJet Air,2.207.468 VND/khách,16:50,05 thg 5,19:00,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0502,VietJet Air,2.207.468 VND/khách,17:20,05 thg 5,19:30,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN1187,Vietnam Airlines,2.221.738 VND/khách,20:30,05 thg 5,22:35,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0418,VietJet Air,2.382.030 VND/khách,14:05,05 thg 5,16:10,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0161,VietJet Air,2.382.030 VND/khách,06:00,05 thg 5,08:10,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0182,VietJet Air,2.382.030 VND/khách,06:15,05 thg 5,08:25,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0200,VietJet Air,2.382.030 VND/khách,06:30,05 thg 5,08:40,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0210,VietJet Air,2.382.030 VND/khách,07:10,05 thg 5,09:20,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0233,VietJet Air,2.382.030 VND/khách,07:30,05 thg 5,09:40,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0254,VietJet Air,2.382.030 VND/khách,08:10,05 thg 5,10:20,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0281,VietJet Air,2.382.030 VND/khách,09:20,05 thg 5,11:30,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0301,VietJet Air,2.382.030 VND/khách,09:40,05 thg 5,11:50,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0323,VietJet Air,2.382.030 VND/khách,10:25,05 thg 5,12:35,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0353,VietJet Air,2.382.030 VND/khách,12:10,05 thg 5,14:20,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0371,VietJet Air,2.382.030 VND/khách,12:25,05 thg 5,14:35,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0388,VietJet Air,2.382.030 VND/khách,12:30,05 thg 5,14:40,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0392,VietJet Air,2.382.030 VND/khách,12:50,05 thg 5,15:00,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0433,VietJet Air,2.382.030 VND/khách,15:25,05 thg 5,17:35,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0460,VietJet Air,2.382.030 VND/khách,16:05,05 thg 5,18:15,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN1285,Vietravel Airlines,2.384.025 VND/khách,05:45,05 thg 5,07:55,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN1015,Vietnam Airlines,2.399.598 VND/khách,16:00,05 thg 5,18:05,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0844,Vietnam Airlines,2.403.594 VND/khách,10:00,05 thg 5,12:05,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0894,Vietnam Airlines,2.403.594 VND/khách,12:00,05 thg 5,14:05,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1117,Vietnam Airlines,2.407.590 VND/khách,19:00,05 thg 5,21:05,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1041,Vietnam Airlines,2.411.586 VND/khách,16:40,05 thg 5,18:45,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0871,Vietnam Airlines,2.415.582 VND/khách,11:00,05 thg 5,13:05,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0991,Vietnam Airlines,2.415.582 VND/khách,15:00,05 thg 5,17:05,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1094,Vietnam Airlines,2.415.582 VND/khách,18:00,05 thg 5,20:05,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1141,Vietnam Airlines,2.415.582 VND/khách,19:35,05 thg 5,21:40,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0140,VietJet Air,2.581.530 VND/khách,05:00,05 thg 5,07:10,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài
Nhà ga 1",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
HAN0779,Vietnam Airlines,2.608.694 VND/khách,07:00,05 thg 5,09:05,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0823,Vietnam Airlines,2.608.694 VND/khách,09:00,05 thg 5,11:05,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0940,Vietnam Airlines,2.608.694 VND/khách,13:50,05 thg 5,15:55,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0948,Vietnam Airlines,2.608.694 VND/khách,14:00,05 thg 5,16:05,05 thg 5,2h 5m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN1071,Vietnam Airlines,2.608.694 VND/khách,17:00,05 thg 5,19:10,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,19-04-2025
HAN0004,Bamboo Airways,2.635.275 VND/khách,07:10,05 thg 5,09:20,05 thg 5,2h 10m,"Hà Nội (HAN)
Sân bay Nội Bài",Hành lý 0 kg,Hành lý xách tay 7 kg,19-04-2025
